,link,data,pag,materia_id,jornal,tipo,resumo,ano,mes
329,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNQ==&j=MTI=&p=MTk=&i=MjEwNTg5Mg==&s=ZDcxMmJmZGRkMjZkY2VjMWU5ZmY2ZGY5MzkxYTk0YmU=&tb=cedae,15/05/2018,19,2105892,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS 

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: Contrato CEDAE nº 014/2018 (DS).

  PARTES",2018,5
330,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNQ==&j=MTI=&p=MjA=&i=MjEwNTk3Ng==&s=NjBiMDAyNWVmYjNmZThjNDMxYTBlNDUxZjNiOWJlODc=&tb=cedae,15/05/2018,20,2105976,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: Contrato CEDAE nº 042/2018 (DT).

  PARTES: COMPANHIA",2018,5
331,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MjI=&i=MjEwNTY2OQ==&s=Zjc3NDJmZjUxMWM0MzZmYWUwMzYwOTY3MDIxYmJkNmM=&tb=cedae,14/05/2018,22,2105669,12,I - Ato,"VOLUMÉTRICO, PARA UTILIZAÇÃO NA REDE DE MICROMEDIÇÃO DA CEDAE, de que trata o Processo nº E- 07/100.265/2017.  Ordem de Serviço ?E? nº 15.076/2018.



 Id",2018,5
332,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MjI=&i=MjEwNTY2OA==&s=MGE4Y2E4MGZmNzZlNzYwM2FjMGExNDQzZTY1M2MxOTY=&tb=cedae,14/05/2018,22,2105668,12,I - Ato,"NA REDE DE MI CROMEDIÇÃO DA CEDAE?, de que trata o Processo E- 07/100.261/2017. Ordem de Serviço ?E? nº 15.090/2018.



 Id: 2105668",2018,5
333,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=Mjc=&i=MjEwNTcxNw==&s=YWViYTM3OTc1NjNkOTliMzQ0MTljMjI4MmQwZTA5ZDU=&tb=cedae,14/05/2018,27,2105717,12,I - Aviso,"Onde se lê: 

 ...Processo Regulatório nº E-12/003/103/2018 da CEDAE...

 Leia-se:

 ...Processo Regulatório nº E-12/003/103/2016 da CEDAE...



 Id",2018,5
334,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTY3Mg==&s=ZTQ2Y2MxZDQ5ZjYxZTQzODRkMTA0YjBkYjA4YzhhNTQ=&tb=cedae,14/05/2018,32,2105672,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: Contrato CEDAE nº 054/2018 (DE).

  PARTES: COMPANHIA",2018,5
335,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTY3Mw==&s=ZjI0N2RkMWE3ODllYTI3ZWQ5ZWFmNWQwZDhiMDFjYTM=&tb=cedae,14/05/2018,32,2105673,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: Contrato CEDAE nº 055/2018 (DE).

  PARTES: COMPANHIA",2018,5
336,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTY3NA==&s=ZGU3Y2M3NzI5N2M3ZGRjYTI1M2RhMDIwZTI0ZGM0ZDE=&tb=cedae,14/05/2018,32,2105674,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: Contrato CEDAE nº 052/2018 (DF).

  PARTES: COMPANHIA",2018,5
337,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTY3NQ==&s=YWNlYzY2ZWEwYWE1NjdkMzhlMDQwNzQxMDI2Y2RhMmE=&tb=cedae,14/05/2018,32,2105675,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: Contrato CEDAE nº 145/2017 (DF).

  PARTES: COMPANHIA",2018,5
338,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTY3Ng==&s=MDhhNTk0Y2NkZjBhOWQzMjljZWM5ZmQ0N2NjNWY3OTU=&tb=cedae,14/05/2018,32,2105676,12,I - Extrato de Termo Aditivo,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE TERMO ADITIVO

  * * * INSTRUMENTO: Aditivo nº 02 ao Contrato CEDAE nº 030/2017 (DF",2018,5
339,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTY3Nw==&s=Yjk2YjhjZDkxNDNhZjFlOWFkYWFjYTMyYTg5MGY1ZTg=&tb=cedae,14/05/2018,32,2105677,12,I - Extrato de Termo Aditivo,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE TERMO ADITIVO

  INSTRUMENTO: Aditivo nº 01 ao Contrato CEDAE nº 127/2017 (DF).

  PARTES",2018,5
340,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xNA==&j=MTI=&p=MzI=&i=MjEwNTc5Nw==&s=NWU0ZjA3MDYwZWExZTBkZTM4OTY3YmRiMTgzZWMxMGQ=&tb=cedae,14/05/2018,32,2105797,12,I - Aviso,": PREGÃO ELETRÔNICO N° 331/2018 - ASL-DP

  OBJETO: ?PRESTAÇÃO DE SERVIÇO DE HOSPEDAGEM DO SITE DA CEDAE?.

  DATA DA ETAPA DE LANCES: 25/05/2018     HORÁRIO",2018,5
341,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMQ==&j=MTI=&p=MTU=&i=MjEwNTM5MQ==&s=YjVkMzU3ZWUxYzZjZTZiM2E2MDFhZDY3NTk4MTAwNGE=&tb=cedae,11/05/2018,15,2105391,12,I - Despacho,"a inexigibilidade de licitação a favor da Concessionária Companhia Estadual de Águas e Esgotos - CEDAE, no valor de R$ 2.115,24 (dois mil cento e quinze reais e vinte",2018,5
342,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMQ==&j=MTI=&p=MjQ=&i=MjEwNTI5OQ==&s=YTA2MTkzMTQzZmMzOTk0ZDAxZmIyNzBmMzNkMTE3MmY=&tb=cedae,11/05/2018,24,2105299,12,I - Aviso,"citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante permuta de duas resmas de papel tamanho A4 - 75g/m², na Av",2018,5
343,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=MQ==&i=MjEwMzkwOA==&s=YjRlMWYxY2FmMmEwZTIxOTc5ODgxNWUyMWJhMzM1YTk=&tb=cedae,10/05/2018,1,2103908,12,I - Ato,", a Imprensa Oficial do Estado do Rio de Janeiro - IO, a Companhia Estadual de Águas e Esgotos - CEDAE e a Agência de Fomento do Estado do Rio de Janeiro",2018,5
344,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=MTM=&i=MjEwMzkwOQ==&s=Yjg5MjBlYTMzM2ViYWU4MmJhM2ZmNWM3OWI1ZmZlMDY=&tb=cedae,10/05/2018,13,2103909,12,I - Ato,"ao somatório da execução efe tuada por todos os órgãos e entidades do Estado, à exceção da Imprensa Oficial, CEDAE e da AGERIO, por terem sido classificadas",2018,5
345,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=Mzc=&i=MjEwMzkxMg==&s=MDMyMjc5NTg3NzRjODVmMmU1NzNlYjQ5NGVjOGM2MjY=&tb=cedae,10/05/2018,37,2103912,12,I - Ato,"ao Contrato Firmado no Exercício

  R$ 2,00 bilhões referentes à Antecipação da Receita da CEDAE (recursos provenientes do BNP - PARIBAS).

  11 .2 DÍVIDA",2018,5
346,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=NDM=&i=MjEwMzkxMw==&s=ZGI3ZTI2NDRjYmJmMzYyMjMzMWI2YTE2Njg4OTRlZTA=&tb=cedae,10/05/2018,43,2103913,12,I - Ato,"Contábeis, por meio da equivalência patrimonial, pelos valores de suas respectivas participações, 04 Empresas Não Dependentes (CEDAE, CFSEC, IO e AGE",2018,5
347,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=NDU=&i=MjEwNDkyOA==&s=ZmMwZGUyNmQ2ZjYxYmRjOTg3NzdjM2Q5MzFlNzNlY2I=&tb=cedae,10/05/2018,45,2104928,12,I - Aviso,"/02/2018, o Processo Regulatório nº E-12/003/103/2018 da CEDAE. Relator Conselheiro José Bismarck Vianna de Souza.

 

 Id: 2104928",2018,5
348,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=NTA=&i=MjEwNTQwNA==&s=OGRmNTRkZTA3NDA1ODc0NzQ5ZWM2N2JkYTJmZmZlM2I=&tb=cedae,10/05/2018,50,2105404,12,I - Extrato de Termo Aditivo,": Aditivo nº 02 ao Contrato CEDAE nº 032/2016 (DP).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e a MRA ASSESSORIA TÉCNICA E SERVIÇOS LTDA",2018,5
349,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=NTA=&i=MjEwNTQwMw==&s=OGVjZGNiMjBmOTM5NjMzNDBkN2U5OTk5YWJmYmU3ZTA=&tb=cedae,10/05/2018,50,2105403,12,I - Extrato de Termo Aditivo,"* INSTRUMENTO: Aditivo nº 02 ao Contrato CEDAE nº 033/2016 (DP).

  PARTES : COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e a CRONUS INSTITUTO DE CONSULTORIA",2018,5
350,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0xMA==&j=MTI=&p=NTg=&i=MjEwMzkxNA==&s=MWFiMjFhZjNlNWUxYWUyMjQ3NWNiNzA0YmQyMmZhOTQ=&tb=cedae,10/05/2018,58,2103914,12,I - Ato,"e Esgotos - CEDAE, no total de R$ 533.211 mil.

  C) DEPÓSITOS JUDICIAIS E EXTRAJUDICIAIS - LEI 151/2015

 A conta ?Depósitos Judiciais e Extrajudiciais - Lei",2018,5
351,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wOQ==&j=MTI=&p=NA==&i=MjEwNDg4Nw==&s=MmE0MmUyNTk5YTZmNzQ5ZmY0YWUwMGYwNDUzMTEyNTA=&tb=cedae,09/05/2018,4,2104887,12,I - Deliberação,"DE 2 7  DE  ABRIL  DE 201 8 

    Companhia CEDAE - Programa de Redução de Perdas e Combate à Fraude. Recurso à Deliberação AGENERSA nº 3.156, de 29",2018,5
352,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wOQ==&j=MTI=&p=NA==&i=MjEwNDg4OA==&s=MTRkMTFjNTQwYjAyYWYwOTU3YWZmNGU5NmQzMmI4MWY=&tb=cedae,09/05/2018,4,2104888,12,I - Deliberação,"DELIBERAÇÃO AGENERSA Nº  3. 37 8 

  DE 2 7  DE  ABRIL  DE 201 8 

   CEDAE - INQUÉRITO CIVIL Nº 588/2017 - MPRJ Nº. 2017.00698460 - OFÍCIO 5ª",2018,5
353,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wOQ==&j=MTI=&p=MzE=&i=MjEwNDc5Mw==&s=NDhkOWRmNjUzNGQyODM3NTgxMmQxNDQ2YTI1ZGIzYmM=&tb=cedae,09/05/2018,31,2104793,12,I - Despacho,/2016 - MANTENHO A  DECISÃO da Comissão Especial designada pela O.S CEDAE nº 14.897 de 30 de outubro de 2017 e da Comissão Permanente de Li citações de Obras,2018,5
354,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wOQ==&j=MTI=&p=Mzc=&i=MjEwNDY4NQ==&s=NTE3ZGFhMGFlY2M3MzhjZWZlZTUwMDg3NzBiM2M5MDc=&tb=cedae,09/05/2018,37,2104685,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: Contrato CEDAE nº 018/2018 (DP).

  PARTES: COMPANHIA",2018,5
355,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wOQ==&j=MTI=&p=Mzc=&i=MjEwNDg2Mw==&s=NjJiODVkMjEwNDZiZDhlZTAzOTJmNTZhNzMyN2EwMzA=&tb=cedae,09/05/2018,37,2104863,12,I - Extrato de Termo Aditivo,"CEDAE nº 012/2016 (DT).

  PARTES: COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e as empresas reunidas através do CONSÓRCIO COLLET - PB.

  OBJETO",2018,5
356,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wNw==&j=MTI=&p=NQ==&i=MjEwNDM2MQ==&s=ZTY2MjMxMmU0MTM0NzViNTFiNDdhYTkwZWY5ZWQwNzA=&tb=cedae,07/05/2018,5,2104361,12,I - Decreto Normativo,";

  3.3 - Companhia Estadual de Águas e Esgotos - CEDAE;

  3.4 - Comissão Estadual de Controle Ambiental - CECA;

  3.5 - Comissão Permanente",2018,5
357,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wNw==&j=MTI=&p=OQ==&i=MjEwNDEzMQ==&s=M2U2ZDYyMWQ1Mjc4MWE4ZjhjMWY5YjVhZjczNGExMGU=&tb=cedae,07/05/2018,9,2104131,12,I - Despacho,". - OAB/RJ - 91.317.

  PROCESSO Nº E-24/004/3079/2015 - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE. DR. NELSON WILIANS FRATONI RODRIGUES. - OAB/SP - 128",2018,5
358,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wNw==&j=MTI=&p=NDY=&i=MjEwNDI4OA==&s=YThhMzkxMmNhZWE5ZmE2MmNjMzYzYTgyY2FhYjFlZmI=&tb=cedae,07/05/2018,46,2104288,12,I - Extrato de Termo Aditivo,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE TERMO ADITIVO

  INSTRUMENTO: Aditivo nº 05 ao Contrato CEDAE nº 002/2016 (DT).

  PARTES",2018,5
359,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wNA==&j=MTI=&p=Mjk=&i=MjEwMzU5OA==&s=ODAxYzVlMDY5NDYwODZiNGUzNjE5ZGI0NTE5NTM5NWE=&tb=cedae,04/05/2018,29,2103598,12,I - Aviso,"ou no site www.cedae.com.br/registrodeprecos, podendo alternativamente, ser retirado mediante permuta de uma res ma de papel tamanho A4 - 75g/m², na Av",2018,5
360,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wMw==&j=MTI=&p=Nw==&i=MjEwMzM5NQ==&s=NWM5MzUxZTY1ZDBlZmE3MzlmYjdiYzBkZGRiM2ZjMDI=&tb=cedae,03/05/2018,7,2103395,12,I - Despacho,".

  PROCESSO Nº E- 15/003/900/2018  - CARRO DE MOLA LTDA - EPP.

  PROCESSO Nº E- 15/003/884/2018  - COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE. DR. NELSON",2018,5
361,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wMw==&j=MTI=&p=MjU=&i=MjEwMzE5Mw==&s=ZmYyMWY4NzZmZDRhOThlNmQyZmYwYzgwZTc1N2NiMGQ=&tb=cedae,03/05/2018,25,2103193,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,5
362,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wMw==&j=MTI=&p=MjU=&i=MjEwMzE5NQ==&s=NjY5YmU2MzEyZmRhMmZjYzQ2NmFkNGEzOGUxNjlkY2E=&tb=cedae,03/05/2018,25,2103195,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº",2018,5
363,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNS0wMg==&j=MTI=&p=MjE=&i=MjEwMjkzMQ==&s=MjFjODIxMjkzMzliZjEyZDkzOWQ4Y2ZhNzRjZDUwZjA=&tb=cedae,02/05/2018,21,2102931,12,I - Despacho,"a licitação referen te ao Pregão Eletrônico para Registro de Preços - SRP CEDAE nº 03/2017 (ALC-DP), realizado em 28/03/2018. 



 Id: 2102931",2018,5
364,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOQ==&j=MTI=&p=MTU=&i=MjExNTU1Ng==&s=N2EyZWUzOGYxNWVkNmZjNDNhOWFkNjRjZGI3YjAwMjU=&tb=cedae,29/06/2018,15,2115556,12,I - Ato,"E OTIMIZAÇÃO DO SISTEMA DE LEITURA, MEDIÇÃO, FATURAMENTO, ARRECADAÇÃO COM GE RENCIAMENTO E OPERAÇÃO DE AÇÕES COMERCIAIS. ÁREA CEDAE - LOTE I-A (REGIÃO",2018,6
365,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOQ==&j=MTI=&p=NDI=&i=MjExNTU1Nw==&s=YmEzYjZiOTBjOWU0NjE5Njg5M2VmMmVhODg0OTNhY2U=&tb=cedae,29/06/2018,42,2115557,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: CONTRATO CEDAE Nº",2018,6
366,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOQ==&j=MTI=&p=NDI=&i=MjExNTU1OA==&s=ZmE0N2Y5NjQyMjI5ZGNmN2NhNmZkM2I0NWEwYzAxOGY=&tb=cedae,29/06/2018,42,2115558,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: CONTRATO CEDAE Nº",2018,6
367,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOQ==&j=MTI=&p=NDI=&i=MjExNTU1OQ==&s=YWE5NmU1ODkxMjRmMGM4MTAyOTI4YjhhNTM0ZTRjMDQ=&tb=cedae,29/06/2018,42,2115559,12,I - Extrato de Instrumento Contratual,"SECRETARIA DE ESTADO DO AMBIENTE

  COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: CONTRATO CEDAE Nº",2018,6
368,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOQ==&j=MTI=&p=NDI=&i=MjExNTg2MQ==&s=MzRlZGQxNmUwNzAzOTgyYzg0ZjUxZTgxZWY3NTczODU=&tb=cedae,29/06/2018,42,2115861,12,I - Extrato de Termo Aditivo,": Aditivo nº 03 ao Contrato CEDAE nº 035/2015 (DP).

  PARTES : COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS - CE DAE e o Escritório NELSON WILIANS & ADVOGADOS",2018,6
369,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOA==&j=MTI=&p=Mw==&i=MjExNTUwMA==&s=NWYxNTlkOWQ3ODIwNmQyYzhhMzg4NzZkNjU0ODE4NTc=&tb=cedae,28/06/2018,3,2115500,12,I - Deliberação,"DE 2 6  DE  JUNHO  DE 201 8 

   CONCESSIONÁRIA CEDAE - REAJUSTE TA RIFÁRIO ORDINÁRIO PARA O PERÍODO 2018/2019.

  O CONSELHO- DIRETOR DA AGÊNCIA",2018,6
370,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yOA==&j=MTI=&p=MjI=&i=MjExNTQzOA==&s=ZTM0ZjYzOGNkY2FiZWQ5Y2E3MmUxMDdiMWYwZTFjNTM=&tb=cedae,28/06/2018,22,2115438,12,I - Aviso,"NOS JUIZADOS ESPECIAIS DO ES TADO DO RIO DE JANEIRO?.

 A Assessoria de Licitações da CEDAE comunica aos interessados que na análise das Propostas Técnicas",2018,6
371,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=Mw==&i=MjExNTA0MA==&s=ODBkNGU4NDRjODE5Yjc1YTZmYjYwYjBhNzIzMmI2MWM=&tb=cedae,27/06/2018,3,2115040,12,I - Resolução Conjunta,"ATO DO SECRETÁRIO  E DO PRESIDENTE 

  RESOLUÇÃO CONJUNTA SEOBRAS/CEDAE Nº 784 

  DE 25 DE JUNHO DE 2018 

   DESCENTRALIZA A EXECUÇÃO DO CRÉ",2018,6
372,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=Mw==&i=MjExNTA0MQ==&s=NjAyNjM2YTlmNzdiMTNjYTU0ZTRlZjViMjY3MTRiY2E=&tb=cedae,27/06/2018,3,2115041,12,I - Resolução Conjunta,"ATO DO SECRETÁRIO  E DO PRESIDENTE 

  RESOLUÇÃO CONJUNTA SEOBRAS/CEDAE Nº 785 

  DE 25 DE JUNHO DE 2018 

   DESCENTRALIZA A EXECUÇÃO DO CRÉDITO",2018,6
373,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=NA==&i=MjExNTEyOQ==&s=NmJiZWI2MzFlNjM5Mzk4MzQ2NGVmMGViNGMwOTRlZjc=&tb=cedae,27/06/2018,4,2115129,12,I - Resolução Conjunta,"ATO DO SECRETÁRIO E DO  PRESIDENTE 

  * RESOLUÇÃO CONJUNTA SEOBRAS/CEDAE Nº 774 

  DE 03 DE ABRIL DE 2018 

   DESCENTRALIZA A EXECUÇÃO",2018,6
374,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=MTY=&i=MjExNTE4Ng==&s=YjVkNGQ0NDI0NjQ2MTZhNzgxMjcxODg2Zjg4NWM3NGM=&tb=cedae,27/06/2018,16,2115186,12,I - Ato,"à PRESTAÇÃO DE SERVIÇOS DE PUBLICAÇÃO DE EDITAIS, AVISOS, BALANÇOS E RELATÓRIOS DE CONTROLE DE QUALIDADE DE ÁGUA DA CEDAE, de que trata o Processo nº E-07",2018,6
375,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=MTk=&i=MjExNDg5NA==&s=NDgyYmYyMmVhZjNkZWYwMDI1ZDFhMzAwMDk5ZWI2Y2E=&tb=cedae,27/06/2018,19,2114894,12,I - Aviso,"manter a atribuição temporária dos assuntos relacionados à Regulação e Fiscalização da CEDAE à Câmara de Resíduos Sólidos - CARES, tendo em vista o volume",2018,6
376,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=MzE=&i=MjExNTE4Nw==&s=MTUyYTRmNzIzM2IzZGY0NGFkNzU1MjI0MGQzZWIxZGI=&tb=cedae,27/06/2018,31,2115187,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  * INSTRUMENTO: Contrato CEDAE nº 053/2018 (DP).

  PARTES: COMPANHIA",2018,6
377,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=MzE=&i=MjExNTE4OQ==&s=ZDdjZDQ4YzRhZmViN2M2ODVkZWY5ZGIwN2E3YTI1ZjQ=&tb=cedae,27/06/2018,31,2115189,12,I - Extrato de Termo Aditivo,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE TERMO ADITIVO

  INSTRUMENTO: Aditivo nº 02 ao Contrato CEDAE nº 039/2016 (DE).

  PARTES",2018,6
378,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=MzE=&i=MjExNTAwNQ==&s=M2Q2OTQwNGI2OTFlMWY1NTQ4OWM4ZTI2MjNhN2YyNTk=&tb=cedae,27/06/2018,31,2115005,12,I - Aviso,"acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado mediante permuta de duas resmas de papel tamanho A4 - 75g/m²",2018,6
379,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNw==&j=MTI=&p=MzE=&i=MjExNTAwNg==&s=MDc0MmIwMjdlYTk5ZWY4MTFjNTg2ZTdhZWY2YzgwZjM=&tb=cedae,27/06/2018,31,2115006,12,I - Aviso,"dos interessados no Portal de Compras Caixa, no endereço eletrônico acima citado ou no site www.cedae.com.br/licitacao, podendo, alternativamente, ser retirado",2018,6
380,http://www.ioerj.com.br/portal/modules/conteudoonline/view_publicacao.php?d=MjAxOC0wNi0yNg==&j=MTI=&p=NTQ=&i=MjExNDU2MA==&s=ODAxMDJjYTYxZmJmMDM1ZmZhYzdhYjg2NmUzMzA4ODQ=&tb=cedae,26/06/2018,54,2114560,12,I - Extrato de Instrumento Contratual,"COMPANHIA ESTADUAL DE ÁGUAS E ESGOTOS

  EXTRATO DE INSTRUMENTO CONTRATUAL

  INSTRUMENTO: CONTRATO CEDAE Nº 087/2018 (DF).

  PARTES: COMPANHIA",2018,6
